quake_code,pdf_r_url
00232,https://storing.ingv.it/cfti/cfti5/pdf_R/000750-000003_R.pdf
00232,https://storing.ingv.it/cfti/cfti5/pdf_R/000750-010002_R.pdf
00232,https://storing.ingv.it/cfti/cfti5/pdf_R/000750-060012_R.pdf
00232,https://storing.ingv.it/cfti/cfti5/pdf_R/000750-090132_R.pdf
00232,https://storing.ingv.it/cfti/cfti5/pdf_R/000750-090185_R.pdf
00232,https://storing.ingv.it/cfti/cfti5/pdf_R/000750-090190_R.pdf
00232,https://storing.ingv.it/cfti/cfti5/pdf_R/000750-090204_R.pdf
00232,https://storing.ingv.it/cfti/cfti5/pdf_R/000750-090375_R.pdf
00232,https://storing.ingv.it/cfti/cfti5/pdf_R/000750-090386_R.pdf
00232,https://storing.ingv.it/cfti/cfti5/pdf_R/000750-090392_R.pdf
00232,https://storing.ingv.it/cfti/cfti5/pdf_R/000750-091403_R.pdf
00232,https://storing.ingv.it/cfti/cfti5/pdf_R/000750-091411_R.pdf
00232,https://storing.ingv.it/cfti/cfti5/pdf_R/000750-160059_R.pdf
00239,https://storing.ingv.it/cfti/cfti5/pdf_R/002002-000001_R.pdf
00239,https://storing.ingv.it/cfti/cfti5/pdf_R/002002-000002_R.pdf
00239,https://storing.ingv.it/cfti/cfti5/pdf_R/002002-000003_R.pdf
00239,https://storing.ingv.it/cfti/cfti5/pdf_R/002002-080937_R.pdf
00239,https://storing.ingv.it/cfti/cfti5/pdf_R/002002-090125_R.pdf
00239,https://storing.ingv.it/cfti/cfti5/pdf_R/002002-091411_R.pdf
00239,https://storing.ingv.it/cfti/cfti5/pdf_R/002002-095376_R.pdf
00243,https://storing.ingv.it/cfti/cfti5/pdf_R/003336-000001_R.pdf
00243,https://storing.ingv.it/cfti/cfti5/pdf_R/003336-000002_R.pdf
00243,https://storing.ingv.it/cfti/cfti5/pdf_R/003336-091411_R.pdf
00244,https://storing.ingv.it/cfti/cfti5/pdf_R/003064-000001_R.pdf
00244,https://storing.ingv.it/cfti/cfti5/pdf_R/003064-000002_R.pdf
00244,https://storing.ingv.it/cfti/cfti5/pdf_R/003064-000003_R.pdf
00244,https://storing.ingv.it/cfti/cfti5/pdf_R/003064-091411_R.pdf
00245,https://storing.ingv.it/cfti/cfti5/pdf_R/003064-000001_R.pdf
00245,https://storing.ingv.it/cfti/cfti5/pdf_R/003064-000002_R.pdf
00245,https://storing.ingv.it/cfti/cfti5/pdf_R/003064-000003_R.pdf
00245,https://storing.ingv.it/cfti/cfti5/pdf_R/003064-091411_R.pdf
00252,https://storing.ingv.it/cfti/cfti5/pdf_R/003065-000001_R.pdf
00252,https://storing.ingv.it/cfti/cfti5/pdf_R/003065-000002_R.pdf
00252,https://storing.ingv.it/cfti/cfti5/pdf_R/003065-000003_R.pdf
00252,https://storing.ingv.it/cfti/cfti5/pdf_R/003065-091411_R.pdf
00258,https://storing.ingv.it/cfti/cfti5/pdf_R/000040-000001_R.pdf
00258,https://storing.ingv.it/cfti/cfti5/pdf_R/000040-000002_R.pdf
00258,https://storing.ingv.it/cfti/cfti5/pdf_R/000040-000003_R.pdf
00258,https://storing.ingv.it/cfti/cfti5/pdf_R/000040-050007_R.pdf
00258,https://storing.ingv.it/cfti/cfti5/pdf_R/000040-091388_R.pdf
00258,https://storing.ingv.it/cfti/cfti5/pdf_R/000040-091404_R.pdf
00258,https://storing.ingv.it/cfti/cfti5/pdf_R/000040-091411_R.pdf
00263,https://storing.ingv.it/cfti/cfti5/pdf_R/003131-000001_R.pdf
00304,https://storing.ingv.it/cfti/cfti5/pdf_R/003243-000001_R.pdf
00304,https://storing.ingv.it/cfti/cfti5/pdf_R/003243-000002_R.pdf
00304,https://storing.ingv.it/cfti/cfti5/pdf_R/003243-050007_R.pdf
00304,https://storing.ingv.it/cfti/cfti5/pdf_R/003243-091411_R.pdf
00314,https://storing.ingv.it/cfti/cfti5/pdf_R/000752-000001_R.pdf
00314,https://storing.ingv.it/cfti/cfti5/pdf_R/000752-000002_R.pdf
00314,https://storing.ingv.it/cfti/cfti5/pdf_R/000752-000003_R.pdf
00314,https://storing.ingv.it/cfti/cfti5/pdf_R/000752-091411_R.pdf
00318,https://storing.ingv.it/cfti/cfti5/pdf_R/000048-000001_R.pdf
00318,https://storing.ingv.it/cfti/cfti5/pdf_R/000048-000002_R.pdf
00318,https://storing.ingv.it/cfti/cfti5/pdf_R/000048-000003_R.pdf
00318,https://storing.ingv.it/cfti/cfti5/pdf_R/000048-050007_R.pdf
00318,https://storing.ingv.it/cfti/cfti5/pdf_R/000048-091388_R.pdf
00318,https://storing.ingv.it/cfti/cfti5/pdf_R/000048-091404_R.pdf
00318,https://storing.ingv.it/cfti/cfti5/pdf_R/000048-091410_R.pdf
00318,https://storing.ingv.it/cfti/cfti5/pdf_R/000048-091411_R.pdf
00339,https://storing.ingv.it/cfti/cfti5/pdf_R/003066-000001_R.pdf
00353,https://storing.ingv.it/cfti/cfti5/pdf_R/000052-000001_R.pdf
00353,https://storing.ingv.it/cfti/cfti5/pdf_R/000052-091411_R.pdf
00367,https://storing.ingv.it/cfti/cfti5/pdf_R/003338-000001_R.pdf
00367,https://storing.ingv.it/cfti/cfti5/pdf_R/003338-000002_R.pdf
00367,https://storing.ingv.it/cfti/cfti5/pdf_R/003338-000003_R.pdf
00367,https://storing.ingv.it/cfti/cfti5/pdf_R/003338-050007_R.pdf
00367,https://storing.ingv.it/cfti/cfti5/pdf_R/003338-091411_R.pdf
00367,https://storing.ingv.it/cfti/cfti5/pdf_R/003338-095390_R.pdf
00368,https://storing.ingv.it/cfti/cfti5/pdf_R/002010-000001_R.pdf
00368,https://storing.ingv.it/cfti/cfti5/pdf_R/002010-000002_R.pdf
00368,https://storing.ingv.it/cfti/cfti5/pdf_R/002010-000003_R.pdf
00368,https://storing.ingv.it/cfti/cfti5/pdf_R/002010-091411_R.pdf
00368,https://storing.ingv.it/cfti/cfti5/pdf_R/002010-095390_R.pdf
00368,https://storing.ingv.it/cfti/cfti5/pdf_R/002010-350022_R.pdf
00370,https://storing.ingv.it/cfti/cfti5/pdf_R/003067-000001_R.pdf
00370,https://storing.ingv.it/cfti/cfti5/pdf_R/003067-082006_R.pdf
00370,https://storing.ingv.it/cfti/cfti5/pdf_R/003067-091411_R.pdf
00388,https://storing.ingv.it/cfti/cfti5/pdf_R/000056-000001_R.pdf
00388,https://storing.ingv.it/cfti/cfti5/pdf_R/000056-000002_R.pdf
00388,https://storing.ingv.it/cfti/cfti5/pdf_R/000056-091411_R.pdf
00388,https://storing.ingv.it/cfti/cfti5/pdf_R/000056-700038_R.pdf
00406,https://storing.ingv.it/cfti/cfti5/pdf_R/002015-000001_R.pdf
00406,https://storing.ingv.it/cfti/cfti5/pdf_R/002015-000002_R.pdf
00406,https://storing.ingv.it/cfti/cfti5/pdf_R/002015-000003_R.pdf
00406,https://storing.ingv.it/cfti/cfti5/pdf_R/002015-091411_R.pdf
00406,https://storing.ingv.it/cfti/cfti5/pdf_R/002015-095374_R.pdf
00406,https://storing.ingv.it/cfti/cfti5/pdf_R/002015-235015_R.pdf
00418,https://storing.ingv.it/cfti/cfti5/pdf_R/003069-000001_R.pdf
00418,https://storing.ingv.it/cfti/cfti5/pdf_R/003069-000002_R.pdf
00418,https://storing.ingv.it/cfti/cfti5/pdf_R/003069-091411_R.pdf
00418,https://storing.ingv.it/cfti/cfti5/pdf_R/003069-095390_R.pdf
00425,https://storing.ingv.it/cfti/cfti5/pdf_R/003070-000001_R.pdf
00425,https://storing.ingv.it/cfti/cfti5/pdf_R/003070-000002_R.pdf
00425,https://storing.ingv.it/cfti/cfti5/pdf_R/003070-060012_R.pdf
00425,https://storing.ingv.it/cfti/cfti5/pdf_R/003070-080937_R.pdf
00425,https://storing.ingv.it/cfti/cfti5/pdf_R/003070-091411_R.pdf
00438,https://storing.ingv.it/cfti/cfti5/pdf_R/003335-000001_R.pdf
00438,https://storing.ingv.it/cfti/cfti5/pdf_R/003335-000002_R.pdf
00438,https://storing.ingv.it/cfti/cfti5/pdf_R/003335-000003_R.pdf
00438,https://storing.ingv.it/cfti/cfti5/pdf_R/003335-050007_R.pdf
00438,https://storing.ingv.it/cfti/cfti5/pdf_R/003335-091411_R.pdf
00464,https://storing.ingv.it/cfti/cfti5/pdf_R/003244-000001_R.pdf
00464,https://storing.ingv.it/cfti/cfti5/pdf_R/003244-091411_R.pdf
00466,https://storing.ingv.it/cfti/cfti5/pdf_R/000068-000001_R.pdf
00466,https://storing.ingv.it/cfti/cfti5/pdf_R/000068-000002_R.pdf
00466,https://storing.ingv.it/cfti/cfti5/pdf_R/000068-050007_R.pdf
00466,https://storing.ingv.it/cfti/cfti5/pdf_R/000068-091411_R.pdf
00468,https://storing.ingv.it/cfti/cfti5/pdf_R/003176-000001_R.pdf
00468,https://storing.ingv.it/cfti/cfti5/pdf_R/003176-000002_R.pdf
00468,https://storing.ingv.it/cfti/cfti5/pdf_R/003176-091411_R.pdf
00489,https://storing.ingv.it/cfti/cfti5/pdf_R/003045-000001_R.pdf
00489,https://storing.ingv.it/cfti/cfti5/pdf_R/003045-000002_R.pdf
00489,https://storing.ingv.it/cfti/cfti5/pdf_R/003045-091411_R.pdf
00489,https://storing.ingv.it/cfti/cfti5/pdf_R/003045-680027_R.pdf
00501,https://storing.ingv.it/cfti/cfti5/pdf_R/000074-000001_R.pdf
00501,https://storing.ingv.it/cfti/cfti5/pdf_R/000074-000002_R.pdf
00501,https://storing.ingv.it/cfti/cfti5/pdf_R/000074-000003_R.pdf
00501,https://storing.ingv.it/cfti/cfti5/pdf_R/000074-160059_R.pdf
00512,https://storing.ingv.it/cfti/cfti5/pdf_R/002021-000001_R.pdf
00514,https://storing.ingv.it/cfti/cfti5/pdf_R/000075-000001_R.pdf
00514,https://storing.ingv.it/cfti/cfti5/pdf_R/000075-000002_R.pdf
00514,https://storing.ingv.it/cfti/cfti5/pdf_R/000075-000003_R.pdf
00514,https://storing.ingv.it/cfti/cfti5/pdf_R/000075-060012_R.pdf
00514,https://storing.ingv.it/cfti/cfti5/pdf_R/000075-091390_R.pdf
00514,https://storing.ingv.it/cfti/cfti5/pdf_R/000075-091404_R.pdf
00514,https://storing.ingv.it/cfti/cfti5/pdf_R/000075-091405_R.pdf
00514,https://storing.ingv.it/cfti/cfti5/pdf_R/000075-091406_R.pdf
00514,https://storing.ingv.it/cfti/cfti5/pdf_R/000075-091410_R.pdf
00514,https://storing.ingv.it/cfti/cfti5/pdf_R/000075-160059_R.pdf
00516,https://storing.ingv.it/cfti/cfti5/pdf_R/000075-000001_R.pdf
00516,https://storing.ingv.it/cfti/cfti5/pdf_R/000075-000002_R.pdf
00516,https://storing.ingv.it/cfti/cfti5/pdf_R/000075-000003_R.pdf
00516,https://storing.ingv.it/cfti/cfti5/pdf_R/000075-060012_R.pdf
00516,https://storing.ingv.it/cfti/cfti5/pdf_R/000075-091390_R.pdf
00516,https://storing.ingv.it/cfti/cfti5/pdf_R/000075-091404_R.pdf
00516,https://storing.ingv.it/cfti/cfti5/pdf_R/000075-091405_R.pdf
00516,https://storing.ingv.it/cfti/cfti5/pdf_R/000075-091406_R.pdf
00516,https://storing.ingv.it/cfti/cfti5/pdf_R/000075-091410_R.pdf
00516,https://storing.ingv.it/cfti/cfti5/pdf_R/000075-160059_R.pdf
00535,https://storing.ingv.it/cfti/cfti5/pdf_R/003002-000001_R.pdf
00535,https://storing.ingv.it/cfti/cfti5/pdf_R/003002-000002_R.pdf
00535,https://storing.ingv.it/cfti/cfti5/pdf_R/003002-000003_R.pdf
00535,https://storing.ingv.it/cfti/cfti5/pdf_R/003002-145052_R.pdf
00535,https://storing.ingv.it/cfti/cfti5/pdf_R/003002-680027_R.pdf
00535,https://storing.ingv.it/cfti/cfti5/pdf_R/003002-950731_R.pdf
00537,https://storing.ingv.it/cfti/cfti5/pdf_R/003177-000001_R.pdf
00648,https://storing.ingv.it/cfti/cfti5/pdf_R/002022-000001_R.pdf
00688,https://storing.ingv.it/cfti/cfti5/pdf_R/000090-000001_R.pdf
00688,https://storing.ingv.it/cfti/cfti5/pdf_R/000090-000002_R.pdf
00688,https://storing.ingv.it/cfti/cfti5/pdf_R/000090-000003_R.pdf
00688,https://storing.ingv.it/cfti/cfti5/pdf_R/000090-060012_R.pdf
00688,https://storing.ingv.it/cfti/cfti5/pdf_R/000090-060021_R.pdf
00694,https://storing.ingv.it/cfti/cfti5/pdf_R/003003-000001_R.pdf
00694,https://storing.ingv.it/cfti/cfti5/pdf_R/003003-000002_R.pdf
00694,https://storing.ingv.it/cfti/cfti5/pdf_R/003003-000003_R.pdf
00694,https://storing.ingv.it/cfti/cfti5/pdf_R/003003-050007_R.pdf
00694,https://storing.ingv.it/cfti/cfti5/pdf_R/003003-052107_R.pdf
00694,https://storing.ingv.it/cfti/cfti5/pdf_R/003003-680027_R.pdf
00694,https://storing.ingv.it/cfti/cfti5/pdf_R/003003-950731_R.pdf
00697,https://storing.ingv.it/cfti/cfti5/pdf_R/000748-000001_R.pdf
00697,https://storing.ingv.it/cfti/cfti5/pdf_R/000748-700038_R.pdf
00722,https://storing.ingv.it/cfti/cfti5/pdf_R/003076-000001_R.pdf
00722,https://storing.ingv.it/cfti/cfti5/pdf_R/003076-000002_R.pdf
00722,https://storing.ingv.it/cfti/cfti5/pdf_R/003076-000003_R.pdf
00738,https://storing.ingv.it/cfti/cfti5/pdf_R/003077-000001_R.pdf
00738,https://storing.ingv.it/cfti/cfti5/pdf_R/003077-000002_R.pdf
00738,https://storing.ingv.it/cfti/cfti5/pdf_R/003077-060012_R.pdf
00738,https://storing.ingv.it/cfti/cfti5/pdf_R/003077-096088_R.pdf
00755,https://storing.ingv.it/cfti/cfti5/pdf_R/000095-000001_R.pdf
00755,https://storing.ingv.it/cfti/cfti5/pdf_R/000095-000002_R.pdf
00755,https://storing.ingv.it/cfti/cfti5/pdf_R/000095-000003_R.pdf
00755,https://storing.ingv.it/cfti/cfti5/pdf_R/000095-060012_R.pdf
00755,https://storing.ingv.it/cfti/cfti5/pdf_R/000095-080937_R.pdf
00755,https://storing.ingv.it/cfti/cfti5/pdf_R/000095-910501_R.pdf
00755,https://storing.ingv.it/cfti/cfti5/pdf_R/000095-910514_R.pdf
00804,https://storing.ingv.it/cfti/cfti5/pdf_R/003180-000001_R.pdf
00804,https://storing.ingv.it/cfti/cfti5/pdf_R/003180-000002_R.pdf
00831,https://storing.ingv.it/cfti/cfti5/pdf_R/002026-000001_R.pdf
00831,https://storing.ingv.it/cfti/cfti5/pdf_R/002026-060021_R.pdf
00905,https://storing.ingv.it/cfti/cfti5/pdf_R/000951-000001_R.pdf
00905,https://storing.ingv.it/cfti/cfti5/pdf_R/000951-000003_R.pdf
00905,https://storing.ingv.it/cfti/cfti5/pdf_R/000951-060012_R.pdf
00909,https://storing.ingv.it/cfti/cfti5/pdf_R/003006-000001_R.pdf
00909,https://storing.ingv.it/cfti/cfti5/pdf_R/003006-950731_R.pdf
00928,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-000001_R.pdf
00928,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-000002_R.pdf
00928,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-000003_R.pdf
00928,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-030166_R.pdf
00928,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-060012_R.pdf
00928,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-060068_R.pdf
00928,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-080937_R.pdf
00928,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-096088_R.pdf
00929,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-000001_R.pdf
00929,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-000002_R.pdf
00929,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-000003_R.pdf
00929,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-030166_R.pdf
00929,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-060012_R.pdf
00929,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-060068_R.pdf
00929,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-080937_R.pdf
00929,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-096088_R.pdf
00931,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-000001_R.pdf
00931,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-000002_R.pdf
00931,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-000003_R.pdf
00931,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-030166_R.pdf
00931,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-060012_R.pdf
00931,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-060068_R.pdf
00931,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-080937_R.pdf
00931,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-096088_R.pdf
00934,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-000001_R.pdf
00934,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-000002_R.pdf
00934,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-000003_R.pdf
00934,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-030166_R.pdf
00934,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-060012_R.pdf
00934,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-060068_R.pdf
00934,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-080937_R.pdf
00934,https://storing.ingv.it/cfti/cfti5/pdf_R/001033-096088_R.pdf
00953,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-000001_R.pdf
00953,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-000002_R.pdf
00953,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-000003_R.pdf
00953,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-030166_R.pdf
00953,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-050007_R.pdf
00953,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-052058_R.pdf
00953,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-060012_R.pdf
00953,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-080937_R.pdf
00953,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-096088_R.pdf
00953,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-145052_R.pdf
00953,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-680027_R.pdf
00953,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-950731_R.pdf
00958,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-000001_R.pdf
00958,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-000002_R.pdf
00958,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-000003_R.pdf
00958,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-030166_R.pdf
00958,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-050007_R.pdf
00958,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-052058_R.pdf
00958,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-060012_R.pdf
00958,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-080937_R.pdf
00958,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-096088_R.pdf
00958,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-145052_R.pdf
00958,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-680027_R.pdf
00958,https://storing.ingv.it/cfti/cfti5/pdf_R/000107-950731_R.pdf
00963,https://storing.ingv.it/cfti/cfti5/pdf_R/003078-000001_R.pdf
00963,https://storing.ingv.it/cfti/cfti5/pdf_R/003078-000002_R.pdf
00963,https://storing.ingv.it/cfti/cfti5/pdf_R/003078-080937_R.pdf
00966,https://storing.ingv.it/cfti/cfti5/pdf_R/003078-000001_R.pdf
00966,https://storing.ingv.it/cfti/cfti5/pdf_R/003078-000002_R.pdf
00966,https://storing.ingv.it/cfti/cfti5/pdf_R/003078-080937_R.pdf
00979,https://storing.ingv.it/cfti/cfti5/pdf_R/000109-000001_R.pdf
00979,https://storing.ingv.it/cfti/cfti5/pdf_R/000109-000002_R.pdf
00979,https://storing.ingv.it/cfti/cfti5/pdf_R/000109-080128_R.pdf
00979,https://storing.ingv.it/cfti/cfti5/pdf_R/000109-700038_R.pdf
00984,https://storing.ingv.it/cfti/cfti5/pdf_R/000833-000001_R.pdf
00984,https://storing.ingv.it/cfti/cfti5/pdf_R/000833-000002_R.pdf
00995,https://storing.ingv.it/cfti/cfti5/pdf_R/003079-000001_R.pdf
00995,https://storing.ingv.it/cfti/cfti5/pdf_R/003079-000002_R.pdf
00995,https://storing.ingv.it/cfti/cfti5/pdf_R/003079-000003_R.pdf
00995,https://storing.ingv.it/cfti/cfti5/pdf_R/003079-030166_R.pdf
00995,https://storing.ingv.it/cfti/cfti5/pdf_R/003079-080937_R.pdf
01007,https://storing.ingv.it/cfti/cfti5/pdf_R/003080-000001_R.pdf
01007,https://storing.ingv.it/cfti/cfti5/pdf_R/003080-000002_R.pdf
01007,https://storing.ingv.it/cfti/cfti5/pdf_R/003080-000003_R.pdf
01007,https://storing.ingv.it/cfti/cfti5/pdf_R/003080-060012_R.pdf
01019,https://storing.ingv.it/cfti/cfti5/pdf_R/003009-000001_R.pdf
01019,https://storing.ingv.it/cfti/cfti5/pdf_R/003009-000002_R.pdf
01019,https://storing.ingv.it/cfti/cfti5/pdf_R/003009-000003_R.pdf
01019,https://storing.ingv.it/cfti/cfti5/pdf_R/003009-050007_R.pdf
01019,https://storing.ingv.it/cfti/cfti5/pdf_R/003009-145017_R.pdf
01019,https://storing.ingv.it/cfti/cfti5/pdf_R/003009-145018_R.pdf
01019,https://storing.ingv.it/cfti/cfti5/pdf_R/003009-145022_R.pdf
01019,https://storing.ingv.it/cfti/cfti5/pdf_R/003009-145052_R.pdf
01019,https://storing.ingv.it/cfti/cfti5/pdf_R/003009-145256_R.pdf
01019,https://storing.ingv.it/cfti/cfti5/pdf_R/003009-680027_R.pdf
01019,https://storing.ingv.it/cfti/cfti5/pdf_R/003009-950731_R.pdf
01025,https://storing.ingv.it/cfti/cfti5/pdf_R/000756-000001_R.pdf
01026,https://storing.ingv.it/cfti/cfti5/pdf_R/003082-000001_R.pdf
01026,https://storing.ingv.it/cfti/cfti5/pdf_R/003082-000002_R.pdf
01026,https://storing.ingv.it/cfti/cfti5/pdf_R/003082-000003_R.pdf
01026,https://storing.ingv.it/cfti/cfti5/pdf_R/003082-050007_R.pdf
01026,https://storing.ingv.it/cfti/cfti5/pdf_R/003082-060012_R.pdf
01026,https://storing.ingv.it/cfti/cfti5/pdf_R/003082-091403_R.pdf
01026,https://storing.ingv.it/cfti/cfti5/pdf_R/003082-091404_R.pdf
01044,https://storing.ingv.it/cfti/cfti5/pdf_R/003010-000001_R.pdf
01044,https://storing.ingv.it/cfti/cfti5/pdf_R/003010-000002_R.pdf
01044,https://storing.ingv.it/cfti/cfti5/pdf_R/003010-000003_R.pdf
01044,https://storing.ingv.it/cfti/cfti5/pdf_R/003010-050007_R.pdf
01044,https://storing.ingv.it/cfti/cfti5/pdf_R/003010-060012_R.pdf
01044,https://storing.ingv.it/cfti/cfti5/pdf_R/003010-950731_R.pdf
01053,https://storing.ingv.it/cfti/cfti5/pdf_R/000114-000001_R.pdf
01053,https://storing.ingv.it/cfti/cfti5/pdf_R/000114-000002_R.pdf
01053,https://storing.ingv.it/cfti/cfti5/pdf_R/000114-000003_R.pdf
01053,https://storing.ingv.it/cfti/cfti5/pdf_R/000114-050007_R.pdf
01056,https://storing.ingv.it/cfti/cfti5/pdf_R/003185-000001_R.pdf
01056,https://storing.ingv.it/cfti/cfti5/pdf_R/003185-000002_R.pdf
01056,https://storing.ingv.it/cfti/cfti5/pdf_R/003185-000003_R.pdf
01056,https://storing.ingv.it/cfti/cfti5/pdf_R/003185-050007_R.pdf
01056,https://storing.ingv.it/cfti/cfti5/pdf_R/003185-096088_R.pdf
01103,https://storing.ingv.it/cfti/cfti5/pdf_R/003083-000001_R.pdf
01103,https://storing.ingv.it/cfti/cfti5/pdf_R/003083-000002_R.pdf
01103,https://storing.ingv.it/cfti/cfti5/pdf_R/003083-050007_R.pdf
01103,https://storing.ingv.it/cfti/cfti5/pdf_R/003083-060012_R.pdf
01103,https://storing.ingv.it/cfti/cfti5/pdf_R/003083-091403_R.pdf
01103,https://storing.ingv.it/cfti/cfti5/pdf_R/003083-091404_R.pdf
01103,https://storing.ingv.it/cfti/cfti5/pdf_R/003083-095062_R.pdf
01103,https://storing.ingv.it/cfti/cfti5/pdf_R/003083-910514_R.pdf
01108,https://storing.ingv.it/cfti/cfti5/pdf_R/003084-000001_R.pdf
01108,https://storing.ingv.it/cfti/cfti5/pdf_R/003084-000002_R.pdf
01108,https://storing.ingv.it/cfti/cfti5/pdf_R/003084-000003_R.pdf
01108,https://storing.ingv.it/cfti/cfti5/pdf_R/003084-030166_R.pdf
01108,https://storing.ingv.it/cfti/cfti5/pdf_R/003084-060012_R.pdf
01108,https://storing.ingv.it/cfti/cfti5/pdf_R/003084-950731_R.pdf
01124,https://storing.ingv.it/cfti/cfti5/pdf_R/003247-000001_R.pdf
01124,https://storing.ingv.it/cfti/cfti5/pdf_R/003247-000003_R.pdf
01124,https://storing.ingv.it/cfti/cfti5/pdf_R/003247-910514_R.pdf
01143,https://storing.ingv.it/cfti/cfti5/pdf_R/003011-000001_R.pdf
01143,https://storing.ingv.it/cfti/cfti5/pdf_R/003011-000002_R.pdf
01143,https://storing.ingv.it/cfti/cfti5/pdf_R/003011-050007_R.pdf
01143,https://storing.ingv.it/cfti/cfti5/pdf_R/003011-052063_R.pdf
01143,https://storing.ingv.it/cfti/cfti5/pdf_R/003011-052065_R.pdf
01143,https://storing.ingv.it/cfti/cfti5/pdf_R/003011-052107_R.pdf
01143,https://storing.ingv.it/cfti/cfti5/pdf_R/003011-060012_R.pdf
01143,https://storing.ingv.it/cfti/cfti5/pdf_R/003011-096088_R.pdf
01143,https://storing.ingv.it/cfti/cfti5/pdf_R/003011-145052_R.pdf
01143,https://storing.ingv.it/cfti/cfti5/pdf_R/003011-680027_R.pdf
01143,https://storing.ingv.it/cfti/cfti5/pdf_R/003011-950731_R.pdf
01148,https://storing.ingv.it/cfti/cfti5/pdf_R/003011-000001_R.pdf
01148,https://storing.ingv.it/cfti/cfti5/pdf_R/003011-000002_R.pdf
01148,https://storing.ingv.it/cfti/cfti5/pdf_R/003011-050007_R.pdf
01148,https://storing.ingv.it/cfti/cfti5/pdf_R/003011-052063_R.pdf
01148,https://storing.ingv.it/cfti/cfti5/pdf_R/003011-052065_R.pdf
01148,https://storing.ingv.it/cfti/cfti5/pdf_R/003011-052107_R.pdf
01148,https://storing.ingv.it/cfti/cfti5/pdf_R/003011-060012_R.pdf
01148,https://storing.ingv.it/cfti/cfti5/pdf_R/003011-096088_R.pdf
01148,https://storing.ingv.it/cfti/cfti5/pdf_R/003011-145052_R.pdf
01148,https://storing.ingv.it/cfti/cfti5/pdf_R/003011-680027_R.pdf
